return_id,order_id,customer_id,sku_id,category,sub_category,brand_tier,city,return_date,return_month,days_to_return,return_reason,return_reason_group,refund_amount,reverse_logistics_cost,total_loss,resolution_days,refund_mode,customer_segment,delivery_slot,sla_breached,is_perishable,order_total_paid,dark_store_id,delivery_agent_id
RET0001828,ORD0008880,CUS009336,SKU1445,Pet Care,Pet Treats,Budget,Pune,2023-03-10,2023-03,2,Expired or Near-Expiry,Quality,236.08,53.84,289.92,1,Bank Transfer,Champion,Prime Evening (6–9 PM),0,0,254.66,DS006,DA0197
RET0001829,ORD0008883,CUS009681,SKU1439,Pet Care,Cat Food,Mid,Bengaluru,2024-04-25,2024-04,3,Damaged Product,Logistics,247.86,57.86,305.72,0,Wallet Credit,Champion,Prime Evening (6–9 PM),0,0,261.56,DS017,DA0050
RET0001830,ORD0008884,CUS000961,SKU1291,Staples & Grains,Cooking Oil,Mid,Pune,2022-09-12,2022-09,0,Item Missing in Order,Logistics,156.92,34.52,191.44,0,Wallet Credit,Champion,Prime Evening (6–9 PM),1,0,156.97,DS014,DA0011
RET0001831,ORD0008898,CUS013358,SKU1443,Pet Care,Pet Treats,Budget,Mumbai,2023-12-15,2023-12,5,Damaged Product,Logistics,774.28,60.54,834.82,1,Bank Transfer,Champion,Morning (9 AM–12 PM),0,0,774.54,DS012,DA0026
RET0001832,ORD0008899,CUS003868,SKU1042,Dairy & Eggs,Milk,Budget,Hyderabad,2023-04-11,2023-04,2,Damaged Product,Logistics,231.46,81.08,312.54,0,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,233.54,DS012,DA0045
RET0001833,ORD0008902,CUS002402,SKU1147,Frozen Foods,Frozen Snacks,Budget,Hyderabad,2023-01-15,2023-01,0,Wrong Item Delivered,Logistics,842.42,57.38,899.8,1,Wallet Credit,Champion,Night (9 PM–12 AM),0,1,936.36,DS013,DA0083
RET0001834,ORD0008905,CUS008249,SKU1016,Fruits & Vegetables,Exotic Vegetables,Mid,Mumbai,2022-12-20,2022-12,1,Item Missing in Order,Logistics,90.21,39.39,129.6,0,Bank Transfer,Champion,Early Morning (6–9 AM),0,1,102.01,DS003,DA0170
RET0001835,ORD0008908,CUS002524,SKU1017,Fruits & Vegetables,Leafy Greens,Budget,Mumbai,2023-04-23,2023-04,1,Item Missing in Order,Logistics,85.32,70.05,155.37,3,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,95.5,DS011,DA0007
RET0001836,ORD0008914,CUS010601,SKU1028,Fruits & Vegetables,Root Vegetables,Mid,Hyderabad,2024-06-19,2024-06,2,Damaged Product,Logistics,251.99,58.95,310.94,1,Original Payment Method,Champion,Morning (9 AM–12 PM),0,1,296.43,DS009,DA0190
RET0001837,ORD0008931,CUS016571,SKU1295,Staples & Grains,Cooking Oil,Mid,Bengaluru,2024-04-23,2024-04,0,Quality Not as Expected,Quality,186.21,53.56,239.77,3,Original Payment Method,Champion,Prime Evening (6–9 PM),0,0,213.17,DS019,DA0054
RET0001838,ORD0008935,CUS014050,SKU1102,Meat & Seafood,Prawns & Shrimp,Mid,Chennai,2022-07-11,2022-07,0,Expired or Near-Expiry,Quality,1058.39,68.84,1127.23,3,Bank Transfer,Champion,Early Morning (6–9 AM),0,1,1116.36,DS014,DA0190
RET0001839,ORD0008936,CUS016303,SKU1274,Staples & Grains,Rice,Budget,Kolkata,2023-05-09,2023-05,1,Changed Mind,Customer,482.6,34.22,516.82,0,Wallet Credit,Champion,Prime Evening (6–9 PM),0,0,551.28,DS015,DA0106
RET0001840,ORD0008940,CUS005719,SKU1331,Personal Care,Body Wash,Budget,Mumbai,2023-05-29,2023-05,3,Damaged Product,Logistics,319.38,48.6,367.98,3,Original Payment Method,Champion,Prime Evening (6–9 PM),0,0,337.47,DS005,DA0184
RET0001841,ORD0008950,CUS009177,SKU1338,Personal Care,Feminine Hygiene,Budget,Bengaluru,2024-02-06,2024-02,1,Quality Not as Expected,Quality,204.04,69.28,273.32,1,Original Payment Method,Champion,Evening (3–6 PM),0,0,231.62,DS004,DA0078
RET0001842,ORD0008957,CUS013132,SKU1143,Frozen Foods,Frozen Snacks,Premium,Bengaluru,2023-03-13,2023-03,2,Damaged Product,Logistics,118.05,73.32,191.37,5,Wallet Credit,Champion,Evening (3–6 PM),0,1,127.52,DS012,DA0183
RET0001843,ORD0008958,CUS012574,SKU1228,Snacks & Namkeen,Energy Bars,Budget,Mumbai,2024-04-27,2024-04,0,Damaged Product,Logistics,102.81,56.47,159.28,2,Original Payment Method,Champion,Prime Evening (6–9 PM),0,0,113.05,DS011,DA0169
RET0001844,ORD0008960,CUS010713,SKU1228,Snacks & Namkeen,Energy Bars,Budget,Hyderabad,2023-01-30,2023-01,0,Expired or Near-Expiry,Quality,669.44,33.7,703.14,2,Original Payment Method,Champion,Early Morning (6–9 AM),0,0,780.4,DS023,DA0137
RET0001845,ORD0008961,CUS007874,SKU1274,Staples & Grains,Rice,Budget,Hyderabad,2023-11-27,2023-11,0,Wrong Item Delivered,Logistics,221.0,32.64,253.64,1,Bank Transfer,Champion,Prime Evening (6–9 PM),0,0,265.22,DS021,DA0012
RET0001846,ORD0008962,CUS015143,SKU1228,Snacks & Namkeen,Energy Bars,Budget,Mumbai,2024-02-08,2024-02,3,Damaged Product,Logistics,151.69,67.03,218.72,0,Wallet Credit,Champion,Evening (3–6 PM),0,0,154.54,DS015,DA0200
RET0001847,ORD0008974,CUS010553,SKU1106,Meat & Seafood,Prawns & Shrimp,Budget,Mumbai,2022-10-18,2022-10,1,Wrong Item Delivered,Logistics,314.25,79.92,394.17,2,Original Payment Method,Champion,Early Morning (6–9 AM),0,1,336.68,DS025,DA0171
RET0001848,ORD0008975,CUS004612,SKU1096,Meat & Seafood,Fish,Budget,Mumbai,2023-04-22,2023-04,0,Expired or Near-Expiry,Quality,223.96,33.75,257.71,1,Original Payment Method,Champion,Afternoon (12–3 PM),0,1,238.02,DS016,DA0032
RET0001849,ORD0008976,CUS015439,SKU1283,Staples & Grains,Atta & Flour,Mid,Hyderabad,2022-11-30,2022-11,0,Damaged Product,Logistics,392.21,35.96,428.17,0,Wallet Credit,Champion,Prime Evening (6–9 PM),1,0,433.41,DS009,DA0040
RET0001850,ORD0008977,CUS013527,SKU1019,Fruits & Vegetables,Leafy Greens,Mid,Delhi,2022-09-15,2022-09,2,Wrong Item Delivered,Logistics,196.23,49.84,246.07,2,Wallet Credit,Champion,Prime Evening (6–9 PM),1,1,225.96,DS018,DA0184
RET0001851,ORD0008985,CUS011016,SKU1156,Bakery & Bread,Bread & Buns,Premium,Kolkata,2022-07-13,2022-07,4,Damaged Product,Logistics,46.97,39.17,86.14,0,Wallet Credit,Champion,Evening (3–6 PM),0,0,47.54,DS002,DA0115
RET0001852,ORD0008994,CUS007525,SKU1447,Pet Care,Pet Treats,Budget,Mumbai,2022-12-23,2022-12,1,Wrong Item Delivered,Logistics,277.53,81.53,359.06,3,Wallet Credit,Champion,Afternoon (12–3 PM),0,0,279.68,DS021,DA0045
RET0001853,ORD0009003,CUS000415,SKU1080,Meat & Seafood,Chicken,Mid,Mumbai,2024-02-16,2024-02,1,Wrong Item Delivered,Logistics,454.22,31.69,485.91,1,Original Payment Method,Champion,Early Morning (6–9 AM),0,1,496.96,DS022,DA0179
RET0001854,ORD0009004,CUS016721,SKU1047,Dairy & Eggs,Cheese,Budget,Hyderabad,2023-02-02,2023-02,0,Damaged Product,Logistics,312.42,29.62,342.04,3,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,337.95,DS005,DA0009
RET0001855,ORD0009011,CUS000643,SKU1002,Fruits & Vegetables,Fresh Fruits,Mid,Bengaluru,2023-01-30,2023-01,2,Quality Not as Expected,Quality,95.38,41.64,137.02,3,Bank Transfer,Champion,Morning (9 AM–12 PM),0,1,99.2,DS006,DA0001
RET0001856,ORD0009013,CUS013987,SKU1039,Fruits & Vegetables,Herbs & Seasonings,Mid,Bengaluru,2023-06-24,2023-06,2,Changed Mind,Customer,130.02,47.46,177.48,1,Original Payment Method,Champion,Afternoon (12–3 PM),1,1,143.52,DS009,DA0038
RET0001857,ORD0009025,CUS003057,SKU1381,Baby Care,Diapers,Mid,Mumbai,2023-01-22,2023-01,2,Damaged Product,Logistics,1264.73,62.02,1326.75,0,Original Payment Method,Champion,Evening (3–6 PM),0,0,1279.08,DS017,DA0021
RET0001858,ORD0009029,CUS008545,SKU1026,Fruits & Vegetables,Root Vegetables,Mid,Bengaluru,2023-01-19,2023-01,0,Damaged Product,Logistics,215.54,72.14,287.68,3,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,239.79,DS005,DA0146
RET0001859,ORD0009032,CUS016905,SKU1048,Dairy & Eggs,Cheese,Mid,Delhi,2024-04-26,2024-04,0,Expired or Near-Expiry,Quality,120.7,82.12,202.82,2,Original Payment Method,Champion,Prime Evening (6–9 PM),1,1,127.26,DS012,DA0200
RET0001860,ORD0009038,CUS009658,SKU1119,Frozen Foods,Ice Cream,Budget,Delhi,2022-10-26,2022-10,0,Wrong Item Delivered,Logistics,442.59,74.65,517.24,0,Bank Transfer,Champion,Afternoon (12–3 PM),0,1,459.99,DS008,DA0008
RET0001861,ORD0009043,CUS013525,SKU1398,Baby Care,Baby Wipes,Premium,Mumbai,2022-11-11,2022-11,3,Item Missing in Order,Logistics,256.96,33.62,290.58,7,Bank Transfer,Champion,Afternoon (12–3 PM),1,0,270.79,DS007,DA0082
RET0001862,ORD0009050,CUS006316,SKU1129,Frozen Foods,Frozen Vegetables,Premium,Delhi,2024-02-04,2024-02,3,Damaged Product,Logistics,375.5,39.26,414.76,2,Wallet Credit,Champion,Early Morning (6–9 AM),0,1,384.08,DS015,DA0136
RET0001863,ORD0009051,CUS005021,SKU1132,Frozen Foods,Ready to Cook,Premium,Ahmedabad,2023-03-11,2023-03,5,Other,Customer,199.47,75.46,274.93,2,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,217.74,DS010,DA0171
RET0001864,ORD0009056,CUS007126,SKU1146,Frozen Foods,Frozen Snacks,Budget,Hyderabad,2023-09-20,2023-09,0,Item Missing in Order,Logistics,176.22,80.22,256.44,2,Bank Transfer,Champion,Evening (3–6 PM),0,1,192.31,DS023,DA0181
RET0001865,ORD0009058,CUS006468,SKU1163,Bakery & Bread,Bread & Buns,Budget,Mumbai,2024-05-30,2024-05,1,Wrong Item Delivered,Logistics,163.87,42.29,206.16,0,Wallet Credit,Champion,Prime Evening (6–9 PM),0,0,178.04,DS023,DA0019
RET0001866,ORD0009064,CUS016323,SKU1019,Fruits & Vegetables,Leafy Greens,Mid,Ahmedabad,2024-06-30,2024-06,5,Damaged Product,Logistics,83.29,48.02,131.31,2,Original Payment Method,Champion,Night (9 PM–12 AM),0,1,84.31,DS015,DA0134
RET0001867,ORD0009071,CUS006857,SKU1127,Frozen Foods,Frozen Vegetables,Premium,Delhi,2023-12-03,2023-12,3,Damaged Product,Logistics,174.16,37.92,212.08,0,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,176.28,DS014,DA0199
RET0001868,ORD0009073,CUS016857,SKU1291,Staples & Grains,Cooking Oil,Mid,Delhi,2024-05-04,2024-05,0,Quality Not as Expected,Quality,333.87,69.06,402.93,3,Wallet Credit,Champion,Night (9 PM–12 AM),0,0,342.06,DS002,DA0102
RET0001869,ORD0009081,CUS012569,SKU1331,Personal Care,Body Wash,Budget,Mumbai,2022-11-05,2022-11,7,Quality Not as Expected,Quality,1080.9,64.96,1145.86,10,Original Payment Method,Champion,Evening (3–6 PM),0,0,1274.08,DS002,DA0002
RET0001870,ORD0009086,CUS010425,SKU1360,Household Essentials,Dishwash,Budget,Kolkata,2023-11-30,2023-11,2,Damaged Product,Logistics,573.24,59.14,632.38,2,Original Payment Method,Champion,Morning (9 AM–12 PM),0,0,592.64,DS001,DA0094
RET0001871,ORD0009087,CUS004400,SKU1134,Frozen Foods,Ready to Cook,Mid,Delhi,2023-04-05,2023-04,1,Damaged Product,Logistics,157.1,58.0,215.1,2,Original Payment Method,Champion,Prime Evening (6–9 PM),1,1,160.1,DS024,DA0130
RET0001872,ORD0009089,CUS017411,SKU1178,Bakery & Bread,Cakes & Pastries,Mid,Mumbai,2024-01-20,2024-01,0,Quality Not as Expected,Quality,65.1,44.0,109.1,1,Wallet Credit,Champion,Evening (3–6 PM),0,0,77.92,DS023,DA0131
RET0001873,ORD0009092,CUS007845,SKU1062,Dairy & Eggs,Butter,Budget,Delhi,2024-05-22,2024-05,1,Damaged Product,Logistics,143.55,69.24,212.79,1,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,145.44,DS003,DA0141
RET0001874,ORD0009093,CUS000275,SKU1424,Pet Care,Dog Food,Premium,Delhi,2024-04-14,2024-04,0,Quality Not as Expected,Quality,171.28,58.89,230.17,1,Wallet Credit,Champion,Afternoon (12–3 PM),0,0,208.44,DS005,DA0050
RET0001875,ORD0009097,CUS006095,SKU1364,Household Essentials,Floor Cleaners,Mid,Bengaluru,2024-01-12,2024-01,0,Damaged Product,Logistics,203.81,66.03,269.84,1,Wallet Credit,Champion,Evening (3–6 PM),0,0,227.4,DS020,DA0151
RET0001876,ORD0009103,CUS017171,SKU1210,Snacks & Namkeen,Namkeen,Premium,Delhi,2023-02-06,2023-02,1,Damaged Product,Logistics,75.4,72.16,147.56,2,Original Payment Method,Champion,Prime Evening (6–9 PM),0,0,87.75,DS015,DA0158
RET0001877,ORD0009107,CUS010000,SKU1262,Beverages,Health Drinks,Budget,Mumbai,2023-12-08,2023-12,1,Expired or Near-Expiry,Quality,225.27,76.9,302.17,1,Original Payment Method,Champion,Prime Evening (6–9 PM),0,0,273.6,DS024,DA0058
RET0001878,ORD0009109,CUS006334,SKU1151,Frozen Foods,Frozen Meat,Mid,Hyderabad,2023-10-22,2023-10,4,Damaged Product,Logistics,137.9,37.27,175.17,0,Wallet Credit,Champion,Prime Evening (6–9 PM),0,1,141.38,DS008,DA0034
RET0001879,ORD0009110,CUS014977,SKU1247,Beverages,Soft Drinks,Premium,Delhi,2022-11-10,2022-11,0,Quality Not as Expected,Quality,224.55,77.0,301.55,1,Wallet Credit,Champion,Prime Evening (6–9 PM),1,0,246.82,DS023,DA0079
RET0001880,ORD0009118,CUS011766,SKU1346,Household Essentials,Cleaning Liquids,Budget,Hyderabad,2023-04-16,2023-04,1,Wrong Item Delivered,Logistics,649.7,51.22,700.92,0,Wallet Credit,Champion,Prime Evening (6–9 PM),0,0,703.85,DS003,DA0120
RET0001881,ORD0009122,CUS017186,SKU1032,Fruits & Vegetables,Root Vegetables,Premium,Pune,2024-06-24,2024-06,0,Damaged Product,Logistics,128.68,81.88,210.56,3,Wallet Credit,Champion,Evening (3–6 PM),0,1,137.46,DS005,DA0113
RET0001882,ORD0009126,CUS009472,SKU1021,Fruits & Vegetables,Leafy Greens,Mid,Mumbai,2023-11-18,2023-11,3,Damaged Product,Logistics,379.27,37.64,416.91,1,Wallet Credit,Champion,Prime Evening (6–9 PM),1,1,455.08,DS019,DA0018
RET0001883,ORD0009143,CUS010523,SKU1369,Household Essentials,Fresheners,Budget,Bengaluru,2024-03-13,2024-03,2,Wrong Item Delivered,Logistics,493.15,49.25,542.4,2,Wallet Credit,Champion,Morning (9 AM–12 PM),0,0,529.8,DS019,DA0031
RET0001884,ORD0009144,CUS003375,SKU1393,Baby Care,Baby Food,Budget,Mumbai,2023-11-17,2023-11,0,Item Missing in Order,Logistics,834.06,32.54,866.6,1,Wallet Credit,Champion,Evening (3–6 PM),1,0,922.72,DS018,DA0189
RET0001885,ORD0009148,CUS008522,SKU1190,Bakery & Bread,Rusks & Toasts,Mid,Pune,2024-05-11,2024-05,0,Quality Not as Expected,Quality,45.2,46.81,92.01,0,Original Payment Method,Champion,Afternoon (12–3 PM),1,0,50.6,DS022,DA0039
RET0001886,ORD0009150,CUS009873,SKU1308,Personal Care,Skincare,Mid,Mumbai,2024-06-28,2024-06,0,Wrong Item Delivered,Logistics,706.01,56.54,762.55,7,Wallet Credit,Champion,Evening (3–6 PM),0,0,726.78,DS009,DA0154
RET0001887,ORD0009162,CUS003899,SKU1019,Fruits & Vegetables,Leafy Greens,Mid,Bengaluru,2024-05-07,2024-05,0,Quality Not as Expected,Quality,75.92,29.8,105.72,0,Original Payment Method,Champion,Morning (9 AM–12 PM),0,1,86.16,DS024,DA0018
RET0001888,ORD0009165,CUS012865,SKU1189,Bakery & Bread,Rusks & Toasts,Premium,Mumbai,2023-06-08,2023-06,3,Wrong Item Delivered,Logistics,233.72,47.09,280.81,0,Original Payment Method,Champion,Evening (3–6 PM),0,0,247.11,DS014,DA0074
RET0001889,ORD0009168,CUS001516,SKU1333,Personal Care,Deodorants,Budget,Delhi,2023-07-17,2023-07,3,Wrong Item Delivered,Logistics,121.6,32.42,154.02,1,Original Payment Method,Champion,Evening (3–6 PM),0,0,131.58,DS022,DA0009
RET0001890,ORD0009169,CUS016451,SKU1029,Fruits & Vegetables,Root Vegetables,Budget,Hyderabad,2023-06-29,2023-06,1,Expired or Near-Expiry,Quality,76.96,68.09,145.05,1,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,79.1,DS002,DA0111
RET0001891,ORD0009175,CUS010211,SKU1136,Frozen Foods,Ready to Cook,Mid,Pune,2023-05-03,2023-05,3,Expired or Near-Expiry,Quality,287.24,43.47,330.71,3,Original Payment Method,Champion,Afternoon (12–3 PM),0,1,295.44,DS013,DA0049
RET0001892,ORD0009180,CUS017143,SKU1094,Meat & Seafood,Fish,Mid,Delhi,2023-10-03,2023-10,3,Damaged Product,Logistics,288.13,66.65,354.78,3,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,290.71,DS024,DA0155
RET0001893,ORD0009186,CUS000508,SKU1061,Dairy & Eggs,Butter,Mid,Delhi,2023-07-04,2023-07,0,Expired or Near-Expiry,Quality,46.0,58.1,104.1,3,Original Payment Method,Champion,Afternoon (12–3 PM),0,1,46.76,DS017,DA0075
RET0001894,ORD0009189,CUS014713,SKU1049,Dairy & Eggs,Cheese,Premium,Mumbai,2023-11-11,2023-11,1,Damaged Product,Logistics,71.3,33.88,105.18,2,Wallet Credit,Champion,Prime Evening (6–9 PM),0,1,77.21,DS025,DA0146
RET0001895,ORD0009198,CUS007851,SKU1183,Bakery & Bread,Muffins,Mid,Delhi,2023-07-30,2023-07,2,Damaged Product,Logistics,291.18,47.18,338.36,0,Original Payment Method,Champion,Prime Evening (6–9 PM),0,0,339.48,DS017,DA0086
RET0001896,ORD0009201,CUS011794,SKU1073,Dairy & Eggs,Ghee,Mid,Ahmedabad,2023-02-12,2023-02,1,Duplicate Order,Customer,67.65,29.21,96.86,3,Wallet Credit,Champion,Evening (3–6 PM),0,1,81.58,DS004,DA0169
RET0001897,ORD0009206,CUS002018,SKU1142,Frozen Foods,Frozen Snacks,Premium,Delhi,2022-11-11,2022-11,3,Damaged Product,Logistics,284.27,73.65,357.92,5,Wallet Credit,Champion,Afternoon (12–3 PM),1,1,337.8,DS012,DA0174
RET0001898,ORD0009208,CUS007032,SKU1134,Frozen Foods,Ready to Cook,Mid,Delhi,2024-01-21,2024-01,0,Expired or Near-Expiry,Quality,455.53,68.89,524.42,0,Original Payment Method,Champion,Evening (3–6 PM),0,1,548.76,DS019,DA0163
RET0001899,ORD0009221,CUS014312,SKU1170,Bakery & Bread,Biscuits & Cookies,Mid,Delhi,2023-07-01,2023-07,1,Quality Not as Expected,Quality,104.12,62.76,166.88,0,Original Payment Method,Champion,Prime Evening (6–9 PM),1,0,110.88,DS016,DA0197
RET0001900,ORD0009223,CUS015531,SKU1044,Dairy & Eggs,Milk,Mid,Hyderabad,2024-06-28,2024-06,2,Quality Not as Expected,Quality,63.05,35.0,98.05,0,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,71.25,DS020,DA0045
RET0001901,ORD0009226,CUS017074,SKU1409,Baby Care,Baby Lotion,Premium,Bengaluru,2023-03-19,2023-03,0,Wrong Item Delivered,Logistics,2076.38,34.01,2110.39,0,Original Payment Method,Champion,Evening (3–6 PM),0,0,2400.0,DS010,DA0190
RET0001902,ORD0009232,CUS007628,SKU1051,Dairy & Eggs,Paneer,Premium,Mumbai,2022-10-29,2022-10,2,Expired or Near-Expiry,Quality,101.9,35.21,137.11,5,Wallet Credit,Champion,Prime Evening (6–9 PM),0,1,115.96,DS006,DA0198
RET0001903,ORD0009241,CUS001242,SKU1026,Fruits & Vegetables,Root Vegetables,Mid,Delhi,2024-04-09,2024-04,1,Expired or Near-Expiry,Quality,82.83,81.18,164.01,1,Wallet Credit,Champion,Prime Evening (6–9 PM),0,1,85.76,DS024,DA0027
RET0001904,ORD0009243,CUS009438,SKU1192,Bakery & Bread,Rusks & Toasts,Mid,Bengaluru,2024-02-03,2024-02,1,Damaged Product,Logistics,79.16,42.84,122.0,2,Wallet Credit,Champion,Prime Evening (6–9 PM),0,0,88.2,DS016,DA0061
RET0001905,ORD0009252,CUS000681,SKU1260,Beverages,Health Drinks,Budget,Mumbai,2023-11-26,2023-11,2,Expired or Near-Expiry,Quality,138.32,84.64,222.96,1,Original Payment Method,Champion,Prime Evening (6–9 PM),1,0,151.82,DS013,DA0104
RET0001906,ORD0009253,CUS004868,SKU1217,Snacks & Namkeen,Popcorn,Premium,Kolkata,2024-01-20,2024-01,2,Expired or Near-Expiry,Quality,185.05,36.82,221.87,1,Original Payment Method,Champion,Prime Evening (6–9 PM),1,0,223.71,DS007,DA0016
RET0001907,ORD0009267,CUS010131,SKU1084,Meat & Seafood,Mutton,Mid,Hyderabad,2024-06-19,2024-06,1,Expired or Near-Expiry,Quality,216.64,37.06,253.7,3,Original Payment Method,Champion,Night (9 PM–12 AM),0,1,220.07,DS001,DA0072
RET0001908,ORD0009276,CUS009337,SKU1130,Frozen Foods,Frozen Vegetables,Budget,Ahmedabad,2022-07-26,2022-07,4,Item Missing in Order,Logistics,363.24,35.88,399.12,0,Wallet Credit,Champion,Prime Evening (6–9 PM),0,1,415.76,DS024,DA0131
RET0001909,ORD0009277,CUS007856,SKU1077,Meat & Seafood,Chicken,Budget,Chennai,2024-02-27,2024-02,3,Wrong Item Delivered,Logistics,631.51,64.86,696.37,1,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,641.85,DS014,DA0056
RET0001910,ORD0009278,CUS000215,SKU1284,Staples & Grains,Dal & Pulses,Mid,Delhi,2024-05-20,2024-05,0,Expired or Near-Expiry,Quality,553.89,36.55,590.44,2,Wallet Credit,Champion,Prime Evening (6–9 PM),1,0,630.95,DS012,DA0161
RET0001911,ORD0009283,CUS005004,SKU1048,Dairy & Eggs,Cheese,Mid,Chennai,2022-11-05,2022-11,2,Expired or Near-Expiry,Quality,71.26,54.0,125.26,10,Bank Transfer,Champion,Prime Evening (6–9 PM),0,1,79.57,DS019,DA0104
RET0001912,ORD0009287,CUS006200,SKU1091,Meat & Seafood,Mutton,Budget,Mumbai,2024-04-15,2024-04,1,Damaged Product,Logistics,594.27,64.76,659.03,3,Bank Transfer,Champion,Morning (9 AM–12 PM),0,1,614.12,DS003,DA0099
RET0001913,ORD0009298,CUS016614,SKU1416,Baby Care,Baby Accessories,Budget,Delhi,2024-05-21,2024-05,3,Damaged Product,Logistics,1114.35,47.81,1162.16,2,Wallet Credit,Champion,Evening (3–6 PM),0,0,1129.02,DS024,DA0169
RET0001914,ORD0009305,CUS007088,SKU1061,Dairy & Eggs,Butter,Mid,Bengaluru,2024-03-12,2024-03,0,Wrong Item Delivered,Logistics,37.82,45.4,83.22,2,Wallet Credit,Champion,Evening (3–6 PM),0,1,41.67,DS014,DA0030
RET0001915,ORD0009314,CUS005819,SKU1080,Meat & Seafood,Chicken,Mid,Kolkata,2024-04-11,2024-04,1,Expired or Near-Expiry,Quality,320.64,83.96,404.6,2,Wallet Credit,Champion,Prime Evening (6–9 PM),0,1,334.67,DS017,DA0002
RET0001916,ORD0009315,CUS009355,SKU1076,Meat & Seafood,Chicken,Budget,Hyderabad,2022-07-05,2022-07,1,Damaged Product,Logistics,158.09,75.49,233.58,2,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,174.74,DS011,DA0013
RET0001917,ORD0009323,CUS010269,SKU1114,Meat & Seafood,Other Seafood,Premium,Mumbai,2023-12-22,2023-12,0,Expired or Near-Expiry,Quality,660.65,28.82,689.47,1,Original Payment Method,Champion,Afternoon (12–3 PM),0,1,746.26,DS002,DA0067
RET0001918,ORD0009326,CUS005538,SKU1023,Fruits & Vegetables,Leafy Greens,Budget,Delhi,2023-12-09,2023-12,1,Damaged Product,Logistics,44.42,77.06,121.48,2,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,53.66,DS024,DA0180
RET0001919,ORD0009335,CUS001583,SKU1183,Bakery & Bread,Muffins,Mid,Delhi,2022-08-13,2022-08,1,Wrong Item Delivered,Logistics,239.21,80.91,320.12,2,Original Payment Method,Champion,Prime Evening (6–9 PM),0,0,243.12,DS002,DA0038
RET0001920,ORD0009340,CUS003330,SKU1034,Fruits & Vegetables,Herbs & Seasonings,Mid,Delhi,2022-12-27,2022-12,1,Damaged Product,Logistics,224.41,44.14,268.55,2,Wallet Credit,Champion,Prime Evening (6–9 PM),0,1,231.96,DS005,DA0051
RET0001921,ORD0009342,CUS016151,SKU1029,Fruits & Vegetables,Root Vegetables,Budget,Bengaluru,2023-11-13,2023-11,3,Wrong Item Delivered,Logistics,65.09,32.12,97.21,2,Wallet Credit,Champion,Early Morning (6–9 AM),0,1,70.1,DS022,DA0116
RET0001922,ORD0009345,CUS002420,SKU1310,Personal Care,Skincare,Budget,Mumbai,2024-04-20,2024-04,2,Expired or Near-Expiry,Quality,703.2,73.13,776.33,1,Original Payment Method,Champion,Prime Evening (6–9 PM),0,0,709.86,DS014,DA0108
RET0001923,ORD0009349,CUS002580,SKU1111,Meat & Seafood,Other Seafood,Budget,Mumbai,2022-11-17,2022-11,3,Damaged Product,Logistics,176.36,63.68,240.04,2,Wallet Credit,Champion,Evening (3–6 PM),1,1,211.43,DS009,DA0166
